Champion,Region,Rank,Tier,Summoner
Rammus,NA,52,Diamond 2,Mango Mark
Rammus,NA,53,Master,1Kled
Rammus,NA,54,Diamond 2,team gap man
Rammus,NA,55,Master,LockdScreenLenny
Rammus,NA,56,Master,心态良好不摆烂
Rammus,NA,57,Master,Zestia
Rammus,NA,58,Diamond 2,MDJGKINGG
Rammus,NA,59,Diamond 2,shmegma
Rammus,NA,60,Diamond 1,shawtÿ
Rammus,NA,61,Master,Saneryus
Rammus,NA,62,Diamond 2,Podowa
Rammus,NA,63,Master,Russ22lazer
Rammus,NA,64,Master,Gold Inferno
Rammus,NA,65,Diamond 2,Azazel
Rammus,NA,66,Master,Kevrasberto
Rammus,NA,67,Diamond 1,YuckDuckBuck
Rammus,NA,68,Master,Alive
Rammus,NA,69,Master,rcgladiator
Rammus,NA,70,Master,Chaser
Rammus,NA,71,Diamond 1,ioFlo
Rammus,NA,72,Diamond 2,red wii remote
Rammus,NA,73,Diamond 2,RAMbo10
Rammus,NA,74,Diamond 1,Hubris
Rammus,NA,75,Diamond 2,excel1ent
Rammus,NA,76,Diamond 1,AAA
Rammus,NA,77,Master,TREN CYCLIST
Rammus,NA,78,Diamond 2,Private B DM
Rammus,NA,79,Diamond 1,qsttty
Rammus,NA,80,Diamond 2,Live Laugh Love
Rammus,NA,81,Diamond 2,jordogaming
Rammus,NA,82,Diamond 1,Fudgeawsome
Rammus,NA,83,Diamond 2,Ifichatwelose
Rammus,NA,84,Diamond 2,Jumpondis
Rammus,NA,85,Master,Hwalp
Rammus,NA,86,Diamond 1,RussiPussi
Rammus,NA,87,Master,Zeuce
Rammus,NA,88,Diamond 2,Blemur
Rammus,NA,89,Diamond 2,Baskilla
Rammus,NA,90,Diamond 2,televolistars
Rammus,NA,91,Diamond 1,Kouscous
Rammus,NA,92,Diamond 2,AbuseTheMeta
Rammus,NA,93,Diamond 2,Danzzzy
Rammus,NA,94,Master,Zonathebeast1
Rammus,NA,95,Diamond 2,BBlBBl
Rammus,NA,96,Diamond 2,Callendar
Rammus,NA,97,Diamond 2,lSmokyies
Rammus,NA,98,Diamond 2,CJDL
Rammus,NA,99,Diamond 2,1 800 Shurima
Rammus,NA,100,Diamond 2,c1Tq0Rsjzt
Rek'Sai,NA,1,Challenger,何威威
Rek'Sai,NA,2,Grandmaster,Peww
Rek'Sai,NA,3,Grandmaster,但为君故
Rek'Sai,NA,4,Grandmaster,EUWphoria
Rek'Sai,NA,5,Grandmaster,gyu123987
Rek'Sai,NA,6,Grandmaster,Krõss
Rek'Sai,NA,7,Grandmaster,piglibra
Rek'Sai,NA,8,Challenger,Aeon Crystal
Rek'Sai,NA,9,Grandmaster,Da1ky
Rek'Sai,NA,10,Grandmaster,White Snow
Rek'Sai,NA,11,Grandmaster,chickenboy22
Rek'Sai,NA,12,Grandmaster,Kross
Rek'Sai,NA,13,Master,Dunkle
Rek'Sai,NA,14,Master,Rek the Halls
Rek'Sai,NA,15,Master,Tddy
Rek'Sai,NA,16,Grandmaster,cnjz
Rek'Sai,NA,17,Master,ChrisWu233
Rek'Sai,NA,18,Master,happyjghappylife
Rek'Sai,NA,19,Master,hot cheeto dust
Rek'Sai,NA,20,Grandmaster,孟原快去洗脚丫
Rek'Sai,NA,21,Master,no2Astro
Rek'Sai,NA,22,Master,晚风遇见你
Rek'Sai,NA,23,Master,daniaonanhai
Rek'Sai,NA,24,Grandmaster,TheSkyfallsforme
Rek'Sai,NA,25,Master,StrawberryDureXx
Rek'Sai,NA,26,Master,Inori
Rek'Sai,NA,27,Master,Black Shiba Inu
Rek'Sai,NA,28,Grandmaster,I S
Rek'Sai,NA,29,Master,THE MY
Rek'Sai,NA,30,Master,Tombs
Rek'Sai,NA,31,Master,Qwackyy
Rek'Sai,NA,32,Master,Rixi
Rek'Sai,NA,33,Master,VoidMommyGaming
Rek'Sai,NA,34,Diamond 1,Johnathan Green
Rek'Sai,NA,35,Master,Blackmage
Rek'Sai,NA,36,Grandmaster,Darling Rainy
Rek'Sai,NA,37,Master,Azadar Teldranis
Rek'Sai,NA,38,Master,Rabbit
Rek'Sai,NA,39,Master,motion of mind
Rek'Sai,NA,40,Master,MEGANUT
Rek'Sai,NA,41,Master,Vengeful
Rek'Sai,NA,42,Master,Uninam
Rek'Sai,NA,43,Master,GRILLR
Rek'Sai,NA,44,Master,Nuoluyl
Rek'Sai,NA,45,Master,coconutgoatz
Rek'Sai,NA,46,Master,Uzi EDG
Rek'Sai,NA,47,Master,UziBangDeft
Rek'Sai,NA,48,Master,CognitiveDecline
Rek'Sai,NA,49,Diamond 2,PimpoElLorito
Rek'Sai,NA,50,Diamond 1,TapinGG
Rek'Sai,NA,51,Master,Kaydo
Rek'Sai,NA,52,Master,FeiLiXIaZi
Rek'Sai,NA,53,Diamond 1,MrVelk
Rek'Sai,NA,54,Master,TACOBELLMASTER
Rek'Sai,NA,55,Master,i carry eboys
Rek'Sai,NA,56,Diamond 1,yuntien12
Rek'Sai,NA,57,Master,Seize The Day
Rek'Sai,NA,58,Master,名震三界历飞雨
Rek'Sai,NA,59,Master,ybsilver
Rek'Sai,NA,60,Diamond 2,Urzaia
Rek'Sai,NA,61,Master,Kry0
Rek'Sai,NA,62,Master,2004 Acura Rsx
Rek'Sai,NA,63,Master,Muryu
Rek'Sai,NA,64,Diamond 1,Outcâst
Rek'Sai,NA,65,Diamond 2,Rezzi
Rek'Sai,NA,66,Master,旋风猫猫拳
Rek'Sai,NA,67,Master,freedom dive
Rek'Sai,NA,68,Diamond 2,机会只有一次
Rek'Sai,NA,69,Diamond 1,Whyitee
Rek'Sai,NA,70,Master,艾卡西亚的眼泪
Rek'Sai,NA,71,Master,Amazingx
Rek'Sai,NA,72,Master,叶落花开
Rek'Sai,NA,73,Master,PayForUrSins
Rek'Sai,NA,74,Diamond 2,暴躁蒙奇D龍D青い目白いドラゴン
Rek'Sai,NA,75,Diamond 1,miss my pookie
Rek'Sai,NA,76,Diamond 2,小童ovo
Rek'Sai,NA,77,Master,甜岛和星
Rek'Sai,NA,78,Diamond 1,summarvyn
Rek'Sai,NA,79,Diamond 2,小怪兽
Rek'Sai,NA,80,Master,Biddy
Rek'Sai,NA,81,Master,一路向北
Rek'Sai,NA,82,Master,Rukø
Rek'Sai,NA,83,Master,RyotheGreat
Rek'Sai,NA,84,Diamond 1,xxxibdrgn
Rek'Sai,NA,85,Master,Wh1t3zZ
Rek'Sai,NA,86,Master,nicocycle
Rek'Sai,NA,87,Diamond 2,Doubtfull
Rek'Sai,NA,88,Master,Hopsout
Rek'Sai,NA,89,Diamond 2,Loges
Rek'Sai,NA,90,Master,Illamul
Rek'Sai,NA,91,Master,SuperKkil
Rek'Sai,NA,92,Master,Zoe
Rek'Sai,NA,93,Master,Baxtoner
Rek'Sai,NA,94,Master,Strusey
Rek'Sai,NA,95,Diamond 2,punkinpancakes
Rek'Sai,NA,96,Diamond 2,BingBøng
Rek'Sai,NA,97,Master,Twyn
Rek'Sai,NA,98,Master,worstsennaNA
Rek'Sai,NA,99,Diamond 1,577
Rek'Sai,NA,100,Master,Halls
Rell,NA,1,Challenger,Isles1
Rell,NA,2,Challenger,Isles2
Rell,NA,3,Challenger,Just1
Rell,NA,4,Challenger,dtro
Rell,NA,5,Challenger,Zyko
Rell,NA,6,Challenger,回到过去
Rell,NA,7,Challenger,극저온
Rell,NA,8,Challenger,KDKD
Rell,NA,9,Challenger,Wekin Poof
Rell,NA,10,Challenger,Sam
Rell,NA,11,Challenger,Protos
Rell,NA,12,Challenger,RHINOOOOOOOOOOOO
Rell,NA,13,Grandmaster,YoojungHukiriLee
Rell,NA,14,Grandmaster,am pog
Rell,NA,15,Grandmaster,ShepGG
Rell,NA,16,Challenger,DOCTOR PETER
Rell,NA,17,Challenger,Boy Wonder
Rell,NA,18,Challenger,Isles3
Rell,NA,19,Challenger,cosha
Rell,NA,20,Grandmaster,달 별
Rell,NA,21,Challenger,TL Honda CoreJJ
Rell,NA,22,Grandmaster,Jean Francois
Rell,NA,23,Grandmaster,KoreanDaddy
Rell,NA,24,Grandmaster,3uphoria
Rell,NA,25,Master,我爱你
Rell,NA,26,Grandmaster,Darling Rainy
Rell,NA,27,Grandmaster,Breezyyy2
Rell,NA,28,Grandmaster,A Bee
Rell,NA,29,Grandmaster,DeductedCarlos
Rell,NA,30,Grandmaster,MaRiTiMuS
Rell,NA,31,Master,Flamedramon
Rell,NA,32,Grandmaster,Crimsonating
Rell,NA,33,Grandmaster,Rockabananza
Rell,NA,34,Grandmaster,flame me now
Rell,NA,35,Grandmaster,Breezyyy3
Rell,NA,36,Grandmaster,Selfcar3
Rell,NA,37,Grandmaster,L P
Rell,NA,38,Grandmaster,ohbardito
Rell,NA,39,Challenger,VULCAN
Rell,NA,40,Grandmaster,Legendløl
Rell,NA,41,Grandmaster,Teacuppers
Rell,NA,42,Challenger,snowflake
Rell,NA,43,Master,SH0NE
Rell,NA,44,Master,1HAZAKEY
Rell,NA,45,Master,Doraemon Fan
Rell,NA,46,Master,K for Kimchi
Rell,NA,47,Grandmaster,woolala
Rell,NA,48,Master,PRINCESS DIANA
Rell,NA,49,Master,Spankers
Rell,NA,50,Master,Pockus
Rell,NA,51,Challenger,InFlame Kub
Rell,NA,52,Grandmaster,twtv rocks908
Rell,NA,53,Master,Synotic
Rell,NA,54,Grandmaster,Test Supp 01
Rell,NA,55,Master,Ø Mamison
Rell,NA,56,Master,noobplayerisme
Rell,NA,57,Master,Strict Proctor
Rell,NA,58,Grandmaster,Mi Ngơ
Rell,NA,59,Master,Prymari
Rell,NA,60,Grandmaster,Scafe
Rell,NA,61,Grandmaster,Matty
Rell,NA,62,Grandmaster,IlIlIlIlI
Rell,NA,63,Master,Dadumdum
Rell,NA,64,Master,Hoshiumi
Rell,NA,65,Master,bath cat
Rell,NA,66,Grandmaster,Mario Sunshine
Rell,NA,67,Master,Goat irl
Rell,NA,68,Master,RzAlvarrick
Rell,NA,69,Master,Meeps
Rell,NA,70,Master,Turc
Rell,NA,71,Grandmaster,barlo
Rell,NA,72,Grandmaster,ping me now
Rell,NA,73,Master,I still promise
Rell,NA,74,Master,MY LEGG
Rell,NA,75,Master,Thresh
Rell,NA,76,Grandmaster,qylhsryukibully
Rell,NA,77,Grandmaster,TOPLANE101
Rell,NA,78,Master,Newnorth
Rell,NA,79,Master,WhenSilksong
Rell,NA,80,Master,DOCTOR PETER2
Rell,NA,81,Master,Scottland
Rell,NA,82,Master,shadeysboy
Rell,NA,83,Master,abhayjeet
Rell,NA,84,Grandmaster,EBBman
Rell,NA,85,Master,let faker retire
Rell,NA,86,Master,sneakyzippy
Rell,NA,87,Master,Ellinia
Rell,NA,88,Master,PVS
Rell,NA,89,Master,Willing555
Rell,NA,90,Master,Eunectes
Rell,NA,91,Diamond 1,Heloisia
Rell,NA,92,Master,Hyper
Rell,NA,93,Master,Potato
Rell,NA,94,Master,tingting dad
Rell,NA,95,Master,II Facny Poro II
Rell,NA,96,Grandmaster,UnControlled
Rell,NA,97,Master,Starstriker
Rell,NA,98,Master,Xijon
Rell,NA,99,Master,Bayónetta
Rell,NA,100,Master,Spankers
Renata Glasc,NA,1,Challenger,Fel
Renata Glasc,NA,2,Challenger,Isles3
Renata Glasc,NA,3,Grandmaster,Trade
Renata Glasc,NA,4,Challenger,sigmamale143554
Renata Glasc,NA,5,Grandmaster,Psycho Wand
Renata Glasc,NA,6,Grandmaster,Silver
Renata Glasc,NA,7,Challenger,dtro
Renata Glasc,NA,8,Challenger,Buffing
Renata Glasc,NA,9,Grandmaster,Teacuppers
Renata Glasc,NA,10,Challenger,jamican banana
Renata Glasc,NA,11,Grandmaster,Eliasey
Renata Glasc,NA,12,Grandmaster,TymMio
Renata Glasc,NA,13,Grandmaster,Render
Renata Glasc,NA,14,Grandmaster,L P
Renata Glasc,NA,15,Master,J4NNA
Renata Glasc,NA,16,Master,leo
Renata Glasc,NA,17,Grandmaster,好的我先走
Renata Glasc,NA,18,Master,waf
Renata Glasc,NA,19,Master,Final Sunrise
Renata Glasc,NA,20,Challenger,cosha
Renata Glasc,NA,21,Master,Grilotrix
Renata Glasc,NA,22,Grandmaster,魔人啾啾
Renata Glasc,NA,23,Grandmaster,Sunbeh
Renata Glasc,NA,24,Grandmaster,alvinchangrocks
Renata Glasc,NA,25,Grandmaster,YoojungHukiriLee
Renata Glasc,NA,26,Challenger,Wekin Poof
Renata Glasc,NA,27,Grandmaster,ShepGG
Renata Glasc,NA,28,Master,Nurse Nick
Renata Glasc,NA,29,Grandmaster,4lias
Renata Glasc,NA,30,Master,marshmellow man
Renata Glasc,NA,31,Master,Boyolion
Renata Glasc,NA,32,Master,Foviac
Renata Glasc,NA,33,Master,ScaredSoon
Renata Glasc,NA,34,Master,Jayweii
Renata Glasc,NA,35,Master,Spunom
Renata Glasc,NA,36,Master,PVS
Renata Glasc,NA,37,Master,Strict Proctor
Renata Glasc,NA,38,Grandmaster,Sanha
Renata Glasc,NA,39,Master,KuddlyKraken
Renata Glasc,NA,40,Grandmaster,july
Renata Glasc,NA,41,Master,LiteSphere9
Renata Glasc,NA,42,Master,TheBeast123o
Renata Glasc,NA,43,Master,这游戏到底谁在赢
Renata Glasc,NA,44,Master,noobplayerisme
Renata Glasc,NA,45,Master,tiny kitten
Renata Glasc,NA,46,Master,FearTurbo
Renata Glasc,NA,47,Master,Rakagan
Renata Glasc,NA,48,Master,rainydaz3
Renata Glasc,NA,49,Master,Giant Yordle
Renata Glasc,NA,50,Grandmaster,omega pissrand
Renata Glasc,NA,51,Master,Shezhomasy
Renata Glasc,NA,52,Master,Freddo
Renata Glasc,NA,53,Master,Hezi
Renata Glasc,NA,54,Master,Forcekin OG
Renata Glasc,NA,55,Master,voidwalker8448
Renata Glasc,NA,56,Diamond 1,namedropper
Renata Glasc,NA,57,Master,PRINCESS DIANA
Renata Glasc,NA,58,Master,MagicGryphon
Renata Glasc,NA,59,Master,heisenberg
Renata Glasc,NA,60,Diamond 2,EternalSunset
Renata Glasc,NA,61,Master,F33dMeKills
Renata Glasc,NA,62,Grandmaster,love tyson
Renata Glasc,NA,63,Master,Newnorth
Renata Glasc,NA,64,Master,Robinzzz
Renata Glasc,NA,65,Master,BlueBasket
Renata Glasc,NA,66,Master,Awk
Renata Glasc,NA,67,Master,Rakan
Renata Glasc,NA,68,Diamond 1,xvzlzxe
Renata Glasc,NA,69,Grandmaster,DeductedCarlos
Renata Glasc,NA,70,Master,petit coeur
Renata Glasc,NA,71,Master,nine inch heels
Renata Glasc,NA,72,Master,yiqunsb
Renata Glasc,NA,73,Master,Cjº
Renata Glasc,NA,74,Master,mreeoww
Renata Glasc,NA,75,Master,NG VO TUAN DAT
Renata Glasc,NA,76,Master,NiceJ99
Renata Glasc,NA,77,Master,Uni
Renata Glasc,NA,78,Master,DinosaurChainsaw
Renata Glasc,NA,79,Master,lop7809
Renata Glasc,NA,80,Master,世一辅
Renata Glasc,NA,81,Master,SEAGULL W
Renata Glasc,NA,82,Master,CFO midbeast sub
Renata Glasc,NA,83,Master,Father Ho
Renata Glasc,NA,84,Diamond 1,1king1542
Renata Glasc,NA,85,Master,Doraemon Fan
Renata Glasc,NA,86,Master,pochemu
Renata Glasc,NA,87,Master,F33l lik3 Dy1ng
Renata Glasc,NA,88,Master,Thylako
Renata Glasc,NA,89,Master,Solaria
Renata Glasc,NA,90,Master,Arane
Renata Glasc,NA,91,Diamond 2,badbunnypr
Renata Glasc,NA,92,Master,brandopham
Renata Glasc,NA,93,Master,Iuminousity
Renata Glasc,NA,94,Master,Ted Stickles
Renata Glasc,NA,95,Master,Zayn Maliks
Renata Glasc,NA,96,Master,jannã
Renata Glasc,NA,97,Master,Bobby
Renata Glasc,NA,98,Master,Gluestickz
Renata Glasc,NA,99,Master,Worst
Renata Glasc,NA,100,Master,Battle Angel ZCY
Renekton,NA,1,Challenger,Crimson
Renekton,NA,2,Challenger,나는악어
Renekton,NA,3,Challenger,3in1warrior
Renekton,NA,4,Challenger,Eclipse
Renekton,NA,5,Challenger,Denathor
Renekton,NA,6,Challenger,Berik
Renekton,NA,7,Grandmaster,ImLeaguePlayer
Renekton,NA,8,Grandmaster,Voxtrik
Renekton,NA,9,Challenger,Shockey
Renekton,NA,10,Grandmaster,Zeffry Aboujeeni
Renekton,NA,11,Master,SoloRenektonOnly
Renekton,NA,12,Grandmaster,PCL
Renekton,NA,13,Challenger,Tenacity
Renekton,NA,14,Grandmaster,nonamerandomdog
Renekton,NA,15,Grandmaster,돈없다
Renekton,NA,16,Grandmaster,Diesel
Renekton,NA,17,Grandmaster,Kingicepop
Renekton,NA,18,Challenger,aknid
Renekton,NA,19,Grandmaster,gorillajones
Renekton,NA,20,Grandmaster,shochi
Renekton,NA,21,Master,sindiwoon
Renekton,NA,22,Grandmaster,Aizo
Renekton,NA,23,Grandmaster,smart play
Renekton,NA,24,Grandmaster,Deja Vu Rêve
Renekton,NA,25,Grandmaster,Crimson 17
Renekton,NA,26,Grandmaster,philip
Renekton,NA,27,Grandmaster,Lawrence
Renekton,NA,28,Grandmaster,TC porsche
Renekton,NA,29,Challenger,Abyss watcher
Renekton,NA,30,Challenger,Ariendel
Renekton,NA,31,Master,Superyacht
Renekton,NA,32,Grandmaster,Owen
Renekton,NA,33,Master,XL Magnum
Renekton,NA,34,Grandmaster,IIIIIIIIIIII
Renekton,NA,35,Master,Hot and Sour
Renekton,NA,36,Grandmaster,broken wings
Renekton,NA,37,Master,祝你生活愉快
Renekton,NA,38,Grandmaster,Radar
Renekton,NA,39,Master,WoodofEphraim
Renekton,NA,40,Grandmaster,Merthos
Renekton,NA,41,Challenger,I will trade
Renekton,NA,42,Grandmaster,DENADENADENA
Renekton,NA,43,Master,Sniper
Renekton,NA,44,Master,linuuoo
Renekton,NA,45,Master,上路线被控了 自己会捡垃圾吃
Renekton,NA,46,Master,Shieldworm 9
Renekton,NA,47,Grandmaster,Devost
Renekton,NA,48,Grandmaster,sgruggy
Renekton,NA,49,Master,Arya
Renekton,NA,50,Grandmaster,rogue
Renekton,NA,51,Master,Strai
Renekton,NA,52,Grandmaster,bejjaniii
Renekton,NA,53,Grandmaster,xxzjjqdx
Renekton,NA,54,Master,You Dont Nami
Renekton,NA,55,Grandmaster,Kirby Iover
Renekton,NA,56,Master,Horizon Bound
Renekton,NA,57,Master,BATMAN
Renekton,NA,58,Challenger,4 Stars
Renekton,NA,59,Grandmaster,KKYTJ
Renekton,NA,60,Master,personnel office
Renekton,NA,61,Grandmaster,Chinese Spy
Renekton,NA,62,Master,Pigletzzt
Renekton,NA,63,Master,Valiant Soldier
Renekton,NA,64,Master,Basik
Renekton,NA,65,Master,Rank 1 Milk Man
Renekton,NA,66,Grandmaster,Yaphiser
Renekton,NA,67,Master,3176422
Renekton,NA,68,Master,DarkChocoboMage
Renekton,NA,69,Master,闪 闪
Renekton,NA,70,Master,ID EddieBoy
Renekton,NA,71,Master,CruelDuckling92
Renekton,NA,72,Grandmaster,Reaped
Renekton,NA,73,Grandmaster,White Snow
Renekton,NA,74,Master,Brihtark
Renekton,NA,75,Master,Annihilated
Renekton,NA,76,Master,TheSlamboy
Renekton,NA,77,Master,Shafwan
Renekton,NA,78,Master,CX FY TOP
Renekton,NA,79,Master,Bill the Drill
Renekton,NA,80,Master,zzzzzzzzzzzz
Renekton,NA,81,Master,jianfeng rizz
Renekton,NA,82,Master,AsteriskWaver
Renekton,NA,83,Master,WhyPPHard808
Renekton,NA,84,Master,DEEP MISERY
Renekton,NA,85,Master,Ordamufareko
Renekton,NA,86,Master,Meme King
Renekton,NA,87,Master,CrimsonFire7
Renekton,NA,88,Grandmaster,Jonghwa
Renekton,NA,89,Master,deokdam
Renekton,NA,90,Master,7 times 1 night
Renekton,NA,91,Master,Komodo
Renekton,NA,92,Grandmaster,FinleyFionaBabli
Renekton,NA,93,Master,kevbob
Renekton,NA,94,Diamond 2,Mister Vitesse
Renekton,NA,95,Master,MartinLucianKing
Renekton,NA,96,Master,1000010
Renekton,NA,97,Master,GiveMeEverything
Renekton,NA,98,Master,Crotad
Renekton,NA,99,Master,Braziilianguy
Renekton,NA,100,Master,Last One Give Up
Rengar,NA,1,Challenger,Fear
Rengar,NA,2,Challenger,vx 13477834055
Rengar,NA,3,Grandmaster,Gengar
Rengar,NA,4,Challenger,TTV SolNeverDie
Rengar,NA,5,Challenger,Rhite Wice
Rengar,NA,6,Challenger,SolNeverDie
Rengar,NA,7,Grandmaster,Hugme
Rengar,NA,8,Grandmaster,Annie
Rengar,NA,9,Grandmaster,ScrubNoob
Rengar,NA,10,Challenger,Aeon Crystal
Rengar,NA,11,Grandmaster,Wx Mjm978244659
Rengar,NA,12,Grandmaster,rege
Rengar,NA,13,Grandmaster,Yoshi
Rengar,NA,14,Grandmaster,PSL MOGGER
Rengar,NA,15,Master,Bushless Rengar
Rengar,NA,16,Master,CAT GOES MEOW
Rengar,NA,17,Grandmaster,sunny
Rengar,NA,18,Master,SuperEdgyName666
Rengar,NA,19,Grandmaster,Kawaii Aruruu
Rengar,NA,20,Grandmaster,White Snow
Rengar,NA,21,Master,Zeenab
Rengar,NA,22,Grandmaster,forfunnotiltpls
Rengar,NA,23,Challenger,JungIe Barber
Rengar,NA,24,Grandmaster,Kadota
Rengar,NA,25,Grandmaster,shochi
Rengar,NA,26,Master,Miracle
Rengar,NA,27,Grandmaster,DollarStoreDiana
Rengar,NA,28,Challenger,Verdict
Rengar,NA,29,Grandmaster,xRoyal
Rengar,NA,30,Challenger,IJY
Rengar,NA,31,Grandmaster,hyattie
Rengar,NA,32,Grandmaster,Retrozing
Rengar,NA,33,Master,BARRY ALLEN
Rengar,NA,34,Master,rengarthc
Rengar,NA,35,Master,Bio
Rengar,NA,36,Grandmaster,爱撅嘴嘴的小甜妹
Rengar,NA,37,Master,ζζζ
Rengar,NA,38,Master,mrtucker
Rengar,NA,39,Master,forever virgin12
Rengar,NA,40,Master,ironface
Rengar,NA,41,Master,Onits
Rengar,NA,42,Master,high ego low elo
Rengar,NA,43,Master,iwantgarlicbread
Rengar,NA,44,Master,ASADHUOAIXIAOSAD
Rengar,NA,45,Master,Ragdem
Rengar,NA,46,Grandmaster,lime
Rengar,NA,47,Master,applecinnamon63
Rengar,NA,48,Master,night
Rengar,NA,49,Master,옵션들
Rengar,NA,50,Master,unmaskedmasked
Rengar,NA,51,Master,ALONE2GM
Rengar,NA,52,Master,random rengar
Rengar,NA,53,Grandmaster,nxi
Rengar,NA,54,Master,Rengar N Bush
Rengar,NA,55,Master,Henrico
Rengar,NA,56,Master,Sus Boi
Rengar,NA,57,Master,Yosh
Rengar,NA,58,Master,好没用
Rengar,NA,59,Master,Sheiden
Rengar,NA,60,Master,XQR
Rengar,NA,61,Master,matching names
Rengar,NA,62,Master,pucci goat
Rengar,NA,63,Master,derakos
Rengar,NA,64,Master,yonder
Rengar,NA,65,Master,AlphaChadJungle
Rengar,NA,66,Master,ﾒﾒﾒ
Rengar,NA,67,Master,Exclusive
Rengar,NA,68,Master,Fool
Rengar,NA,69,Diamond 1,Darwinsgame9028
Rengar,NA,70,Master,gà béo
Rengar,NA,71,Master,JiPPii
Rengar,NA,72,Master,King Koney
Rengar,NA,73,Master,Akamige
Rengar,NA,74,Master,Sick Of Noobs
Rengar,NA,75,Master,xkristiann
Rengar,NA,76,Diamond 1,sssshiina
Rengar,NA,77,Master,The Great
Rengar,NA,78,Master,teddy husband
Rengar,NA,79,Diamond 1,fresh rengar
Rengar,NA,80,Master,risk of rain 2
Rengar,NA,81,Master,STARBORNDEATHGOD
Rengar,NA,82,Master,Hellbanian
Rengar,NA,83,Master,Deus
Rengar,NA,84,Master,khasar
Rengar,NA,85,Master,Clyfen
Rengar,NA,86,Master,RareChubber
Rengar,NA,87,Master,Sourpatchkids
Rengar,NA,88,Diamond 2,Katagari
Rengar,NA,89,Master,LoganZ2
Rengar,NA,90,Master,pickabolt
Rengar,NA,91,Diamond 1,Toxicc
Rengar,NA,92,Master,Shysept
Rengar,NA,93,Master,混蛋玩家
Rengar,NA,94,Master,Narcissus
Rengar,NA,95,Master,Carsasora
Rengar,NA,96,Master,ONE TRUE KING
Rengar,NA,97,Diamond 2,newjerky
Rengar,NA,98,Master,TemperTantrum
Rengar,NA,99,Diamond 2,Haro
Rengar,NA,100,Master,IIIlIIIIllIIl
Riven,NA,1,Challenger,Riven Vayne
Riven,NA,2,Challenger,mysmysmysmys
Riven,NA,3,Grandmaster,Viper
Riven,NA,4,Challenger,juicebox
Riven,NA,5,Challenger,HighThunderBolt
Riven,NA,6,Grandmaster,BRNA
Riven,NA,7,Grandmaster,Polite Kitten
Riven,NA,8,Grandmaster,EKKSTACY
Riven,NA,9,Grandmaster,RivenRedeemed
Riven,NA,10,Grandmaster,broken wings
Riven,NA,11,Grandmaster,gym dolphin
Riven,NA,12,Grandmaster,3062000
Riven,NA,13,Master,heartpulse
Riven,NA,14,Grandmaster,HDAMFN
Riven,NA,15,Master,Your Acoustic
Riven,NA,16,Grandmaster,小蚊子
Riven,NA,17,Master,Antcliff
Riven,NA,18,Master,ANRB
Riven,NA,19,Master,ARIVEN SOLOQGOAT
Riven,NA,20,Master,schlumpey
Riven,NA,21,Grandmaster,No Backing Down
Riven,NA,22,Master,GlueSnorter
Riven,NA,23,Master,HONEY BOBA
Riven,NA,24,Grandmaster,돈없다
Riven,NA,25,Master,Useless Riven
Riven,NA,26,Master,worst riven NA
Riven,NA,27,Master,Alois Student
Riven,NA,28,Master,Sniper
Riven,NA,29,Grandmaster,Alune
Riven,NA,30,Grandmaster,bejjaniii
Riven,NA,31,Master,Roonis
Riven,NA,32,Master,Rivercona
Riven,NA,33,Master,lovestory99
Riven,NA,34,Challenger,Crimson
Riven,NA,35,Master,Going Home
Riven,NA,36,Master,imber
Riven,NA,37,Master,breading
Riven,NA,38,Grandmaster,Crimson 17
Riven,NA,39,Master,Benji
Riven,NA,40,Master,NA Chung
Riven,NA,41,Master,Horizon
Riven,NA,42,Master,GR33N
Riven,NA,43,Master,TTV AntcliffLIVE
Riven,NA,44,Master,maki zenin
Riven,NA,45,Grandmaster,Kingicepop
Riven,NA,46,Grandmaster,ikeai
Riven,NA,47,Master,SmurfingFromGold
Riven,NA,48,Master,terry tinkle
Riven,NA,49,Master,Korean Top Laner
Riven,NA,50,Master,bbali
Riven,NA,51,Master,bok choy
Riven,NA,52,Master,TheShy fan
Riven,NA,53,Master,yaxo3
Riven,NA,54,Master,First Lands
Riven,NA,55,Master,LX IV XII
Riven,NA,56,Master,Actual Psycho
Riven,NA,57,Master,moneyforfun
Riven,NA,58,Master,坐忘道红中老大
Riven,NA,59,Master,sydneW
Riven,NA,60,Master,610Momo
Riven,NA,61,Master,Kevin Ayers
Riven,NA,62,Master,smallboyhouse
Riven,NA,63,Master,Featherine
Riven,NA,64,Grandmaster,CR Min
Riven,NA,65,Master,khaii
Riven,NA,66,Diamond 1,Tartoz
Riven,NA,67,Master,Lil Acid Hands
Riven,NA,68,Diamond 1,one hundred
Riven,NA,69,Diamond 1,1B2BPennyAndDime
Riven,NA,70,Diamond 2,Deday
Riven,NA,71,Master,Rukia
Riven,NA,72,Master,Artdrk
Riven,NA,73,Master,Willy The Dilly
Riven,NA,74,Master,雷霆嘎巴
Riven,NA,75,Diamond 1,1989 TS
Riven,NA,76,Master,HotPot Hippo
Riven,NA,77,Master,FFXIV Bunny Boy
Riven,NA,78,Master,aeuio
Riven,NA,79,Master,Chandler
Riven,NA,80,Diamond 1,Voppo
Riven,NA,81,Master,Bestify
Riven,NA,82,Diamond 2,420
Riven,NA,83,Master,Be my Mr chu
Riven,NA,84,Master,ristoria
Riven,NA,85,Master,Happyal
Riven,NA,86,Master,i hate michael
Riven,NA,87,Master,Feet Fetish
